Title,Publication Year,Author,Genre,Average Rating,Number of Ratings,Number of Pages,Language,Currently Reading,Want to Read,Rank
Heartbreak You,2020,T.L. Smith,Romance,3.9,1611,314.0,English,130.0,1184.0,1289
Masked Prey,2020,John Sandford,Mystery,4.16,23847,416.0,English,7334.0,4288.0,1290
The Traitor,2020,V.S. Alexander,Historical Fiction,4.1,2180,304.0,English,475.0,8647.0,1291
Shakespeare in a Divided America: What His Plays Tell Us about Our Past and Future,2020,James Shapiro,Nonfiction,4.1,3060,286.0,English,670.0,7488.0,1292
Another Gospel?: A Lifelong Christian Seeks Truth in Response to Progressive Christianity,2020,Alisa Childers,Christian,4.56,5869,288.0,English,896.0,6419.0,1293
Vesper Flights,2020,Helen Macdonald,Nonfiction,4.1,7757,304.0,English,1471.0,21600.0,1294
Heartbreak Me,2020,T.L. Smith,Romance,3.79,2119,312.0,English,280.0,6061.0,1295
The Exiles,2020,Christina Baker Kline,Historical Fiction,4.15,58753,380.0,N/A,4993.0,67700.0,1296
The Anti-Boyfriend,2020,Penelope Ward,Romance,3.87,14863,282.0,English,1570.0,13800.0,1297
Azaria: a true history,2020,Maree Coote,Nonfiction,4.57,77,44.0,English,,69.0,1298
Tightrope: Americans Reaching for Hope,2020,Nicholas D. Kristof,Nonfiction,4.27,8758,304.0,English,1382.0,18800.0,1299
Mother for Dinner,2020,Shalom Auslander,Fiction,3.67,2122,272.0,English,140.0,3726.0,1300
Modern Comfort Food: A Barefoot Contessa Cookbook,2020,Ina Garten,Cookbooks,3.95,8803,256.0,English,1400.0,28800.0,1301
Empire City,2020,Matt Gallagher,Fiction,3.69,154,368.0,English,24.0,1315.0,1302
The Lives of Edie Pritchard,2020,Larry Watson,Fiction,3.58,915,360.0,English,184.0,3579.0,1303
Jackal,2020,Frankie Love,Contemporary,4.25,483,84.0,English,222.0,201.0,1304
An Embarrassment of Witches,2020,Sophie Goldstein,Graphic Novels,3.39,1408,204.0,English,12.0,1940.0,1305
Engagement and Espionage,2020,Penny Reid,Romance,4.19,8068,351.0,English,883.0,10700.0,1306
Salt River,2020,Randy Wayne White,Mystery,4.06,2557,368.0,English,734.0,548.0,1307
"Defund Fear: Safety Without Policing, Prisons, and Punishment",2020,Zach Norris,Nonfiction,4.24,444,207.0,English,90.0,2030.0,1308
The Boy Who Cried Christmas,2020,Dennis Bailey,Christmas,4.56,773,229.0,English,213.0,242.0,1309
"A Short History of Russia: How the World's Largest Country Invented Itself, from the Pagans to Putin",2020,Mark Galeotti,History,3.87,3819,224.0,English,569.0,4564.0,1310
The Queen's Bargain,2020,Anne Bishop,Fantasy,4.19,4328,414.0,English,435.0,6822.0,1311
Ryder,2020,Hope Ford,N/A,4.56,9,,English,2.0,130.0,1312
Pew,2020,Catherine Lacey,Fiction,3.7,11742,224.0,English,537.0,32700.0,1313
The Girl from Widow Hills,2020,Megan Miranda,Thriller,3.7,59585,325.0,English,4192.0,67300.0,1314
Notorious,2020,Minerva Spencer,Romance,3.46,7347,352.0,English,1214.0,10500.0,1315
A Song for the Dark Times,2020,Ian Rankin,Mystery,4.13,19639,328.0,English,2597.0,5937.0,1316
An Island,2020,Karen Jennings,Fiction,3.55,3814,185.0,English,433.0,11700.0,1317
Saint Joan of New York: A Novel About God and String Theory,2020,Mark Alpert,N/A,3.46,24,242.0,English,5.0,60.0,1318
The Gift: 12 Lessons to Save Your Life,2020,Edith Eger,Nonfiction,4.43,17303,256.0,English,2841.0,31200.0,1319
Dying to Meet Jesus: How Encountering Heaven Changed My Life,2020,Randy Kay,Christian,4.36,201,176.0,English,176.0,852.0,1320
Second Sight,2020,Sharon Sala,Fiction,4.46,1325,376.0,English,120.0,433.0,1321
The Silver Bone,2020,Andrey Kurkov,Mystery,3.44,1709,304.0,English,397.0,9185.0,1322
Above the Bay of Angels,2020,Rhys Bowen,Historical Fiction,4.2,30457,323.0,English,8521.0,12300.0,1323
"The Old Guard, vol. 2: Force Multiplied",2020,Greg Rucka,Graphic Novels,4.01,3485,128.0,English,74.0,1955.0,1324
The Awakening,2020,Nora Roberts,Fantasy,4.19,64040,435.0,English,10800.0,60400.0,1325
The Truest Thing,2020,Samantha Young,Romance,4.05,3814,392.0,English,220.0,2438.0,1326
Candace Owens: An Unauthorized Biography of the Conservative Thinker and Founder of Blexit,2020,Richard West,Biography,4.49,150,114.0,English,119.0,265.0,1327
Trio,2020,William Boyd,Fiction,3.6,6517,312.0,English,577.0,5995.0,1328
Slippery Creatures,2020,K.J. Charles,Romance,4.04,12598,264.0,English,603.0,18700.0,1329
Devil's Note,2020,Rob Bliss,N/A,3.46,13,175.0,English,3.0,31.0,1330
The Museum of Forgotten Memories,2020,Anstey Harris,Fiction,3.85,3199,336.0,English,260.0,7933.0,1331
Bombshell,2020,Stuart Woods,Mystery,4.12,4261,319.0,English,1829.0,647.0,1332
A Touch of Stone and Snow,2020,Milla Vane,Fantasy,4.01,2479,398.0,English,312.0,3424.0,1333
The Wreck,2020,Meg Keneally,Historical Fiction,3.56,402,384.0,English,16.0,317.0,1334
"The Feminist and the Sex Offender: Confronting Harm, Ending State Violence",2020,Judith Levine,Nonfiction,3.71,332,213.0,English,59.0,2370.0,1335
"Don't Overthink It: Make Easier Decisions, Stop Second-Guessing, and Bring More Joy to Your Life",2020,Anne Bogel,Nonfiction,3.88,15396,217.0,English,1878.0,63000.0,1336
Still Born,2020,Guadalupe Nettel,Fiction,4.13,19282,224.0,English,473.0,41900.0,1337
In the Waves: My Quest to Solve the Mystery of a Civil War Submarine,2020,Rachel Lance,History,4.19,606,365.0,English,121.0,2119.0,1338
Wrath,2020,Dani Wyatt,Romance,4.14,647,111.0,English,379.0,225.0,1339
The Camelot Betrayal,2020,Kiersten White,Fantasy,3.88,6952,370.0,English,267.0,16400.0,1340
Beyond Woke,2020,Michael Rectenwald,Politics,4.29,56,182.0,English,107.0,249.0,1341
Slow Down,2020,Rachel Williams,Nature,4.56,486,128.0,English,75.0,1083.0,1342
Kibogo,2020,Scholastique Mukasonga,Fiction,3.79,788,152.0,English,49.0,1920.0,1343
Florence Adler Swims Forever,2020,Rachel Beanland,Historical Fiction,3.88,23429,309.0,English,3108.0,37700.0,1344
Gage,2020,Hope Ford,Romance,4.25,698,82.0,English,340.0,211.0,1345
Fire Cannot Kill a Dragon: Game of Thrones and the Official Untold Story of the Epic Series,2020,James Hibberd,Nonfiction,4.1,1539,452.0,English,211.0,1194.0,1346
Trixie and Katya's Guide to Modern Womanhood,2020,Trixie Mattel,Nonfiction,4.01,8429,208.0,English,548.0,8453.0,1347
Alpha Night,2020,Nalini Singh,Romance,4.32,10451,368.0,English,769.0,4184.0,1348
"Undercover Epicenter Nurse: How Fraud, Negligence, and Greed Led to Unnecessary Deaths at Elmhurst Hospital",2020,Erin Marie Olszewski,Nonfiction,4.18,274,248.0,English,93.0,388.0,1349
Diary of a Void,2020,Emi Yagi,Fiction,3.5,23603,213.0,English,1012.0,55500.0,1350
War of the Maps,2020,Paul McAuley,Science Fiction,3.65,788,432.0,English,147.0,1459.0,1351
Saint,2020,Hope Ford,Romance,4.31,725,120.0,English,315.0,258.0,1352
Always Only You,2020,Chloe Liese,Romance,3.95,45717,355.0,English,1431.0,66700.0,1353
The Case Against Masks: Ten Reasons Why Mask Use Should be Limited,2020,Judy A. Mikovits,Health,4.4,194,96.0,N/A,149.0,330.0,1354
Psychostasis,2020,Ezra Blake,Horror,4.05,82,375.0,English,23.0,208.0,1355
Chain,2020,Dani Wyatt,Romance,4.1,944,79.0,English,580.0,302.0,1356
Near Dark,2020,Brad Thor,Thriller,4.25,15050,349.0,English,5932.0,5247.0,1357
Lovewrecked,2020,Karina Halle,Romance,3.88,5739,299.0,English,2193.0,4152.0,1358
The Summer King Bundle: The Prince / The King / The Queen,2020,Jennifer L. Armentrout,Fantasy,4.42,1673,608.0,English,460.0,2106.0,1359
This Time Tomorrow,2020,Tessa Bailey,Romance,3.91,2571,244.0,English,295.0,4197.0,1360
"Cat Tale: The Wild, Weird Battle to Save the Florida Panther",2020,Craig Pittman,Nonfiction,4.15,924,336.0,English,74.0,1242.0,1361
Race of Aces: WWII's Elite Airmen and the Epic Battle to Become the Masters of the Sky,2020,John R. Bruning,History,4.3,978,522.0,English,436.0,2722.0,1362
Echo Cycle,2020,Patrick Edwards,Science Fiction,3.74,70,336.0,English,5.0,144.0,1363
Ranger,2020,Frankie Love,Romance,4.1,1313,108.0,English,673.0,525.0,1364
Happily Letter After,2020,Vi Keeland,Romance,4.14,29006,299.0,English,4248.0,23400.0,1365
The Shooting at Chateau Rock,2020,Martin Walker,Mystery,4.07,5421,320.0,English,964.0,2252.0,1366
This Time Next Year,2020,Sophie Cousens,Romance,3.8,96500,352.0,English,4844.0,100000.0,1367
"Twilight of the Gods: War in the Western Pacific, 1944-1945",2020,Ian W. Toll,History,4.76,4254,944.0,English,1370.0,4231.0,1368
Providence,2020,Max Barry,Science Fiction,3.86,6320,320.0,English,562.0,10900.0,1369
RomeAntically Challenged,2020,Marina Adair,Romance,3.78,2272,320.0,English,359.0,10100.0,1370
White Too Long: The Legacy of White Supremacy in American Christianity,2020,Robert P. Jones,Nonfiction,4.43,2445,306.0,English,639.0,7571.0,1371
August: A Novel,2020,Callan Wink,Fiction,3.66,1334,304.0,English,138.0,5950.0,1372
My Last Duchess,2020,Eloisa James,Historical Romance,3.93,4958,432.0,English,1006.0,3032.0,1373
Temporary,2020,Hilary Leichter,Fiction,3.74,5751,208.0,English,555.0,22600.0,1374
The Darkest Evening,2020,Ann Cleeves,Mystery,4.28,22047,384.0,English,3653.0,7865.0,1375
Velocities,2020,Kathe Koja,Horror,3.67,333,200.0,English,37.0,1328.0,1376
Overdose: Heartbreak And Hope in Canada’s Opioid Crisis,2020,Benjamin Perrin,Nonfiction,4.31,585,304.0,English,34.0,749.0,1377
Star Daughter,2020,Shveta Thakrar,Fantasy,3.29,8173,435.0,English,570.0,48100.0,1378
Quarter Miles,2020,Devney Perry,Romance,4.14,8296,258.0,English,916.0,4282.0,1379
Wandering Queen,2020,May Dawson,Reverse Harem,4.12,3000,402.0,English,2561.0,2104.0,1380
Shakespeare for Squirrels,2020,Christopher Moore,Humor,3.91,8479,288.0,English,1290.0,26600.0,1381
Mater 2-10,2020,Hwang Sok-yong,Fiction,3.69,522,486.0,English,212.0,3535.0,1382
The Museum of Desire,2020,Jonathan Kellerman,Mystery,3.98,13702,368.0,N/A,5790.0,7068.0,1383
Their Summer Intern,2020,Jessa Kane,Novella,3.53,4096,46.0,English,951.0,1130.0,1384
Mistletoe in Paradise,2020,Jill Shalvis,Romance,3.7,3613,89.0,English,423.0,1714.0,1385
Spellbreaker,2020,Charlie N. Holmberg,Fantasy,4.07,35220,327.0,English,15000.0,47500.0,1386
A Taste of Sage,2020,Yaffa S. Santos,Romance,2.97,3631,293.0,English,250.0,6414.0,1387
A Conspiracy of Bones,2020,Kathy Reichs,Mystery,3.77,15455,342.0,English,3332.0,22400.0,1388
"All the F*cking Mistakes: A Guide to Sex, Love, and Life",2020,Gigi Engle,Nonfiction,3.72,297,384.0,English,95.0,2233.0,1389
The Cipher,2020,Isabella Maldonado,Thriller,4.19,40657,332.0,English,14800.0,25200.0,1390
Treason,2020,Stuart Woods,Mystery,3.83,5027,320.0,English,3280.0,1122.0,1391
Bright Precious Thing: A Memoir,2020,Gail Caldwell,Memoir,3.91,481,208.0,English,38.0,5023.0,1392
Cursed Prince,2020,C.N. Crawford,Fantasy,3.85,7651,310.0,English,3413.0,12700.0,1393
Shadow and Light: A Journey into Advent,2020,Tsh Oxenreider,Christmas,4.38,1297,160.0,English,390.0,1257.0,1394
The Sugared Game,2020,K.J. Charles,Romance,4.26,8036,288.0,English,375.0,3198.0,1395
Power and the Presidency in Kenya: The Jomo Kenyatta Years,2020,Anais Angelo,Politics,4.33,3,327.0,English,1.0,37.0,1396
The Boy in the Field,2020,Margot Livesey,Fiction,3.7,8640,257.0,English,1073.0,13500.0,1397
Upsy Daisy,2020,Chelsie Edwards,Romance,4.13,879,452.0,English,190.0,1811.0,1398
Crossings,2020,Alex Landragin,Historical Fiction,3.85,9223,384.0,English,1254.0,27000.0,1399
Hit List,2020,Stuart Woods,Mystery,3.97,6813,333.0,English,1110.0,1113.0,1400
I Hope This Helps: Comics and Cures for 21st Century Panic,2020,Tommy Siegel,Graphic Novels,3.92,548,200.0,English,17.0,270.0,1401
Carpentry and Cocktails,2020,Nora Everly,Romance,4.04,2016,248.0,English,336.0,1443.0,1402
Pride and Papercuts,2020,Staci Hart,Romance,3.6,3712,303.0,English,401.0,7690.0,1403
The Beast,2020,Katee Robert,Romance,3.82,19349,284.0,English,1018.0,32600.0,1404
The Skylark's Secret,2020,Fiona Valpy,Historical Fiction,4.31,29147,315.0,English,7432.0,16300.0,1405
A Wealth of Pigeons: A Cartoon Collection,2020,Harry Bliss,Humor,3.86,1808,272.0,English,22.0,4126.0,1406
Batter of Wits,2020,Karla Sorensen,Romance,3.99,3474,289.0,English,833.0,4343.0,1407
The Darling Dahlias And The Voodoo Lily,2020,Susan Wittig Albert,Mystery,4.06,812,187.0,English,118.0,212.0,1408
Stealth: The Secret Contest to Invent Invisible Aircraft,2020,Peter Westwick,History,4.14,432,269.0,English,137.0,580.0,1409
Nothing Can Hurt You,2020,Nicola Maye Goldberg,Fiction,3.2,3341,240.0,English,392.0,8969.0,1410
The Chiffon Trenches,2020,André Leon Talley,Fashion,3.83,9233,284.0,English,1073.0,14800.0,1412
The Pursuit of the Pankera: A Parallel Novel About Parallel Universes,2020,Robert A. Heinlein,Science Fiction,4.0,1438,503.0,English,888.0,1787.0,1413
Choppy Water,2020,Stuart Woods,Mystery,3.84,5001,331.0,English,4047.0,1164.0,1414
He Started It,2020,Samantha Downing,Thriller,3.48,20455,384.0,English,1077.0,35700.0,1415
"Doesn't Hurt to Ask: Using the Power of Questions to Communicate, Connect, and Persuade",2020,Trey Gowdy,Nonfiction,4.18,1510,263.0,English,1101.0,2225.0,1416
Beef Cake,2020,Jiffy Kate,Romance,3.9,2535,230.0,English,524.0,3653.0,1417
Snow Drift,2018,Helene Tursten,Mystery,3.68,2408,257.0,English,409.0,3319.0,1418
"It's Been a Pleasure, Noni Blake",2020,Claire Christian,Romance,3.87,6225,368.0,English,366.0,17300.0,1419
"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",2020,Sam Heughan,Nonfiction,4.05,17682,297.0,English,3019.0,30500.0,1420
Vanessa Yu's Magical Paris Tea Shop,2020,Roselle Lim,Romance,3.46,6957,320.0,English,315.0,15800.0,1421
The Treble With Men,2020,Piper Sheldon,Romance,4.06,1285,342.0,English,194.0,1168.0,1422
Follow the Lady,2020,Seanan McGuire,Urban Fantasy,4.06,284,55.0,English,,146.0,1423
His Truth Is Marching On: John Lewis and the Power of Hope,2020,Jon Meacham,History,4.5,6273,354.0,English,1623.0,21700.0,1424
Nineteen Claws and a Black Bird,2020,Agustina Bazterrica,Horror,3.13,13241,193.0,English,1322.0,41900.0,1425
"War Fever: Boston, Baseball, and America in the Shadow of the Great War",2020,Randy W. Roberts,Sports,3.93,267,368.0,English,27.0,401.0,1426
Cutie and the Beast,2020,M.E. Carter,Romance,3.7,1452,306.0,English,228.0,1208.0,1427
From the Desk of Zoe Washington,2020,Janae Marks,Middle Grade,4.29,13454,291.0,English,631.0,17100.0,1428
"Die, Vol. 2: Split the Party",2020,Kieron Gillen,Comics,3.97,3381,168.0,English,104.0,757.0,1429
Close Up,2020,Amanda Quick,Romance,4.01,6249,441.0,English,1136.0,2640.0,1430
A Measure of Belonging: Writers of Color on the New American South,2020,Cinelle Barnes,Essays,4.28,342,163.0,English,41.0,2041.0,1431
Marguerite,2020,Marina Kemp,Fiction,3.88,1033,320.0,English,90.0,1554.0,1432
The Revelators,2020,Ace Atkins,Mystery,4.23,2126,300.0,English,611.0,1070.0,1433
Before the Ever After,2020,Jacqueline Woodson,Middle Grade,4.18,15174,176.0,English,285.0,23000.0,1434
Escape Pod: The Science Fiction Anthology,2020,Mur Lafferty,Short Stories,3.93,439,336.0,English,135.0,649.0,1435
City of Margins,2020,William Boyle,Fiction,3.84,577,320.0,English,112.0,2391.0,1436
The Light After the War,2020,Anita Abriel,Historical Fiction,3.86,4576,,N/A,581.0,9031.0,1437
The Rising,2020,Kristen Ashley,Fantasy,4.31,3393,499.0,English,485.0,1587.0,1438
We Dream of Space,2020,Erin Entrada Kelly,Middle Grade,4.11,8016,400.0,English,780.0,16400.0,1439
Trans-Galactic Bike Ride: Feminist Bicycle Science Fiction Stories of Transgender and Nonbinary Adventurers,2020,Lydia Rogue,Short Stories,4.12,249,142.0,English,16.0,807.0,1440
Ride the Devil's Herd: Wyatt Earp's Epic Battle Against the West's Biggest Outlaw Gang,2020,John Boessenecker,History,3.96,668,512.0,English,323.0,875.0,1441
Love in Deed,2020,L.B. Dunbar,Romance,3.95,1647,374.0,English,353.0,3180.0,1442
Hush-Hush,2020,Stuart Woods,Mystery,3.96,5980,334.0,English,2831.0,954.0,1443
The Midnight Bargain,2020,C.L. Polk,Fantasy,3.76,15122,386.0,English,1081.0,39600.0,1444
Apropos of Nothing,2020,Woody Allen,Nonfiction,4.02,10978,392.0,English,1451.0,8694.0,1445
Code of Honor,2020,April White,Romance,4.22,2013,336.0,English,216.0,3531.0,1446
Shakeup,2020,Stuart Woods,Mystery,3.87,5182,320.0,English,2637.0,939.0,1447
The Tyrant Baru Cormorant,2020,Seth Dickinson,Fantasy,4.31,4156,752.0,English,448.0,5112.0,1448
Deaths of Despair and the Future of Capitalism,2020,Anne Case,Economics,3.82,2191,312.0,English,549.0,9158.0,1449
After the Climb,2020,Kristen Ashley,Romance,4.09,7193,441.0,English,2030.0,2890.0,1450
Julián at the Wedding,2020,Jessica Love,Picture Books,4.24,2017,34.0,English,2.0,3790.0,1451
Tools of Engagement,2020,Tessa Bailey,Romance,3.74,72835,368.0,English,1881.0,71300.0,1452
Cat's Cafe,2020,Matt Tarpley,Graphic Novels,4.39,3004,168.0,English,52.0,2040.0,1453
Overload: How Good Jobs Went Bad and What We Can Do about It,2020,Erin L. Kelly,Nonfiction,3.68,40,337.0,English,14.0,234.0,1454
A Secret for a Secret,2020,Helena Hunting,Romance,4.12,24670,305.0,English,3347.0,20000.0,1455
Fighting for Space: Two Pilots and Their Historic Battle for Female Spaceflight,2020,Amy Shira Teitel,Nonfiction,4.11,453,448.0,English,83.0,4977.0,1456
The Hidden Girl and Other Stories,2020,Ken Liu,Short Stories,3.93,7061,432.0,N/A,1013.0,34600.0,1457
Why We Can't Sleep: Women's New Midlife Crisis,2020,Ada Calhoun,Nonfiction,3.69,8730,260.0,English,1684.0,38300.0,1458
State of War: MS-13 and El Salvador's World of Violence,2020,William Adolphus Wheeler,Nonfiction,3.93,114,140.0,English,21.0,210.0,1459
Seasons of War,2020,Derek Landy,Fantasy,4.44,4329,592.0,English,239.0,3359.0,1460
Those Who Go Forth into the Empty Place of Gods,2020,Curtis M. Lawson,Horror,3.56,75,,English,26.0,236.0,1461
Dream Maker,2020,Kristen Ashley,Romance,4.17,10625,544.0,English,1455.0,8882.0,1462
Dancing at the Pity Party: A Dead Mom Graphic Memoir,2020,Tyler Feder,Graphic Novels,4.51,10736,202.0,English,172.0,17300.0,1463
Antkind,2020,Charlie Kaufman,Fiction,3.71,5817,720.0,English,1795.0,21700.0,1464
Goddess in the Machine,2020,Lora Beth Johnson,Science Fiction,3.7,3993,400.0,English,200.0,25700.0,1465
The Gilded Ones,2020,Namina Forna,Fantasy,3.99,51892,432.0,English,2624.0,182000.0,1466
Wonderland,2020,Zoje Stage,Horror,3.11,5147,352.0,English,248.0,15000.0,1467
Disavow,2020,Karina Halle,Romance,4.03,1232,268.0,English,249.0,2501.0,1468
Wayward Witch,2020,Zoraida Córdova,Fantasy,3.9,1764,336.0,English,109.0,7377.0,1469
Alice Knott,2020,Blake Butler,Fiction,3.52,279,314.0,English,55.0,2029.0,1470
A Lady's Guide to Mischief and Mayhem,2020,Manda Collins,Romance,3.44,14486,352.0,English,875.0,28400.0,1471
Bubblegum,2020,Adam Levin,Fiction,3.81,728,784.0,English,183.0,7385.0,1472
Whiteout Conditions,2020,Tariq Shah,Fiction,3.64,304,81.0,English,11.0,942.0,1473
Escaping Monsters,2020,Rita Stradling,Reverse Harem,3.96,2143,321.0,English,1290.0,851.0,1474
The Relationship Pact,2020,Adriana Locke,Romance,4.2,10094,308.0,English,1910.0,10800.0,1475
Date Me Like You Mean It,2020,R.S. Grey,Romance,3.84,5874,305.0,English,1235.0,2699.0,1476
Child of Light: A Biography of Robert Stone,2020,Madison Smartt Bell,Nonfiction,4.19,95,624.0,English,35.0,2113.0,1477
Tiny Nightmares: Very Short Stories of Horror,2020,Lincoln Michel,Horror,3.38,2041,289.0,English,378.0,7643.0,1478
That Secret Crush,2020,Meghan Quinn,Romance,4.17,16864,351.0,English,3621.0,7741.0,1479
Ikenga,2020,Nnedi Okorafor,Fantasy,3.79,1927,229.0,English,107.0,6130.0,1480
Riven Knight,2020,Devney Perry,Romance,4.15,18924,392.0,English,2430.0,12800.0,1481
"Polysecure: Attachment, Trauma and Consensual Nonmonogamy",2020,Jessica Fern,Nonfiction,4.39,12893,290.0,English,5063.0,20100.0,1482
The Gringa,2020,Andrew Altschul,Fiction,4.14,171,433.0,English,23.0,844.0,1483
Black Tangled Heart,2020,Samantha Young,Romance,4.16,3773,374.0,English,507.0,4648.0,1484
"Wine Girl: The Obstacles, Humiliations, and Triumphs of America's Youngest Sommelier",2020,Victoria James,Nonfiction,3.54,7255,336.0,English,348.0,8347.0,1485
The Baudelaire Fractal,2020,Lisa Robertson,Fiction,3.94,597,160.0,English,77.0,3298.0,1486
A Favor for a Favor,2020,Helena Hunting,Sports Romance,4.13,33083,301.0,English,3702.0,23200.0,1487
Bone Crier's Moon,2020,Kathryn Purdie,Fantasy,3.65,27052,480.0,English,1417.0,101000.0,1488
"Monstress, Volume 5: Warchild",2020,Marjorie M. Liu,Graphic Novels,4.34,5841,176.0,English,123.0,4779.0,1489
Otaku,2020,Chris Kluwe,Science Fiction,3.53,593,352.0,English,43.0,2826.0,1490
The Worst of All Possible Worlds,2020,Alex White,Science Fiction,4.25,1774,487.0,English,192.0,2130.0,1491
Angry God,2020,L.J. Shen,Romance,4.18,51736,386.0,English,9493.0,52100.0,1492
Truel1f3,2020,Jay Kristoff,Science Fiction,4.03,2961,480.0,English,108.0,4953.0,1493
Flames of Chaos,2020,Amelia Hutchins,Fantasy,3.76,21423,563.0,English,5193.0,69000.0,1494
See Me After Class,2020,Meghan Quinn,Romance,4.15,14998,430.0,English,5714.0,10500.0,1495
Gretchen and the Bear,2020,Carrie Anne Noble,Fantasy,4.12,255,286.0,English,77.0,359.0,1496
Re-Coil,2020,J.T. Nicholas,Science Fiction,3.6,795,384.0,English,90.0,852.0,1497
Dark Tides,2020,Philippa Gregory,Historical Fiction,3.85,15496,464.0,English,2844.0,20500.0,1498
A Righteous Man,2020,Jay Crownover,Romance,4.12,1014,307.0,English,165.0,612.0,1499
Opium and Absinthe,2020,Lydia Kang,Historical Fiction,3.94,21863,379.0,English,10100.0,40700.0,1500
All This Marvelous Potential: Robert Kennedy's 1968 Tour of Appalachia,2020,Matthew Algeo,History,4.14,192,268.0,English,16.0,1810.0,631
The Land Beyond the Sea,2020,Sharon Kay Penman,Historical Fiction,4.35,2114,688.0,English,470.0,6331.0,632
Women Don't Owe You Pretty,2020,Florence Given,Nonfiction,3.72,61221,193.0,English,5983.0,81900.0,633
Deadly Vows,2020,Keri Arthur,Urban Fantasy,4.39,2802,338.0,English,350.0,913.0,634
The Glamourist,2020,Luanne G. Smith,Fantasy,4.16,16091,282.0,English,5231.0,14900.0,635
Billionaire Wilderness: The Ultra-Wealthy and the Remaking of the American West,2020,Justin Farrell,Nonfiction,3.69,1684,380.0,English,437.0,6312.0,636
Ghosts of Harvard,2020,Francesca Serritella,Mystery,3.69,8084,480.0,English,782.0,33600.0,637
Whiskey Lullaby,2020,Liliana Hart,Mystery,4.41,1470,309.0,English,470.0,388.0,638
The Will and the Wilds,2020,Charlie N. Holmberg,Fantasy,3.92,9959,267.0,English,2867.0,11700.0,639
Archangel's Sun,2020,Nalini Singh,Romance,4.41,10297,360.0,English,768.0,5203.0,640
Northernmost,2020,Peter Geye,Fiction,3.82,680,352.0,English,73.0,2273.0,641
The Best Laid Plans,2020,Cameron Lund,Romance,3.59,9338,368.0,English,279.0,19700.0,642
Screening Reality: How Documentary Filmmakers Reimagined America,2020,Jon Wilkman,Film,3.75,16,510.0,English,4.0,770.0,643
The Other Bennet Sister,2020,Janice Hadlow,Historical Fiction,4.15,23328,463.0,English,2085.0,31500.0,644
Wicked Bite,2020,Jeaniene Frost,Paranormal,4.3,9667,384.0,English,870.0,10400.0,645
"A People Betrayed: A History of Corruption, Political Incompetence and Social Division in Modern Spain",2020,Paul Preston,History,4.0,455,768.0,English,159.0,1439.0,646
Jane Anonymous,2020,Laurie Faria Stolarz,Young Adult,3.9,4517,306.0,English,135.0,15300.0,647
Stranger Ranger,2020,Daisy Prescott,Romance,3.8,2417,300.0,English,360.0,4748.0,648
The Illness Lesson,2020,Clare Beams,Historical Fiction,3.28,2910,288.0,English,372.0,12800.0,649
Love Under Quarantine,2020,Kylie Scott,Romance,3.61,3170,275.0,English,922.0,3344.0,650
The Eye You See With: Selected Nonfiction,2020,Robert Stone,Nonfiction,4.17,36,384.0,English,15.0,105.0,651
In Our Other Lives,2020,Theodore Wheeler,Fiction,3.32,148,254.0,English,181.0,3762.0,652
City on a Hill: A History of American Exceptionalism,2020,Abram C. Van Engen,History,4.28,65,392.0,English,22.0,277.0,653
Creatures,2020,Crissy Van Meter,Fiction,3.63,3966,256.0,English,333.0,14100.0,654
Disunited Nations: The Scramble for Power in an Ungoverned World,2020,Peter Zeihan,Politics,4.25,2957,480.0,English,1056.0,5450.0,655
The Hacker and the State: Cyber Attacks and the New Normal of Geopolitics,2020,Ben Buchanan,Technology,4.21,711,406.0,English,178.0,2059.0,656
Dark and Deepest Red,2020,Anna-Marie McLemore,Fantasy,3.57,3494,309.0,English,212.0,26500.0,657
The Napoleonic Wars: A Global History,2020,Alexander Mikaberidze,History,4.33,955,960.0,English,423.0,4195.0,658
Sisters,2020,Daisy Johnson,Fiction,3.47,15224,210.0,English,879.0,33800.0,659
Isolationism: A History of America's Efforts to Shield Itself from the World,2020,Charles A. Kupchan,Politics,3.89,63,368.0,English,25.0,430.0,660
Beauty,2020,Christina Chiu,Fiction,4.07,200,278.0,English,18.0,2822.0,661
Singularity Syndrome,2020,Susan Kuchinskas,Science Fiction Fantasy,4.31,13,229.0,English,11.0,25.0,662
Parakeet,2020,Marie-Helene Bertino,Fiction,3.66,3409,240.0,English,354.0,14300.0,663
Kingdom of Nauvoo: The Rise and Fall of a Religious Empire on the American Frontier,2020,Benjamin E. Park,History,4.17,949,320.0,English,170.0,2608.0,664
"The Scientist and the Spy: A True Story of China, the FBI, and Industrial Espionage",2020,Mara Hvistendahl,Nonfiction,3.56,1349,336.0,English,286.0,4086.0,665
The Poet King,2020,Ilana C. Myer,Fantasy,4.01,73,320.0,English,8.0,316.0,666
The Lucky Star,2020,William T. Vollmann,Fiction,3.69,140,672.0,English,44.0,831.0,667
The Rule of All,2020,Ashley Saunders,Dystopia,3.94,1587,338.0,English,304.0,2256.0,668
The Room Upstairs: A Supernatural Horror Novel,2020,Iain Rob Wright,Horror,4.18,1350,,English,613.0,819.0,669
Golden Gates: Fighting for Housing in America,2020,Conor Dougherty,Nonfiction,4.07,2572,288.0,English,445.0,7375.0,670
